,name,salePrice,customerRating
568,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
569,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
570,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
571,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
572,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
573,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
574,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
575,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, Intel Pentium N4200 Quad-Core Processor, 4GB RAM, 1TB Hard Drive - Denim Blue""",289.0,2.967
576,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
577,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
578,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
579,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
580,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
581,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
582,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
583,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
584,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
585,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
586,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
587,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
588,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
589,"""HP 15-Bw010Nr 15.6"""" Laptop, Windows 10, Windows 10, AMD Dual-Core E2-9000e Processor, 4GB RAM, 500GB Hard Drive""",299.99,3.0
590,"""14"""" Full HD IPS screen Laptop, Ultra-Slim Laptop, Windows 10, Intel Atom Quad Core Processor, 2GB RAM, 32GB Flash Storage with a Carry Case included""",199.0,2.838
591,"""HP 17-Bs020Nr 17.3"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i3-6006U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",515.0,4.333
592,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
593,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
594,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
595,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
596,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
597,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
598,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
599,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.119
600,"""Refurbished HP Black 15.6"""" 15-f233wm Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",189.0,3.37
601,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
602,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
603,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
604,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
605,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
606,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
607,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
608,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
609,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
610,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
611,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
612,"""HP 15-Bw010Nr 15.6"""" Laptop, Windows 10, Windows 10, AMD Dual-Core E2-9000e Processor, 4GB RAM, 500GB Hard Drive""",299.99,3.0
613,"""14"""" Full HD IPS screen Laptop, Ultra-Slim Laptop, Windows 10, Intel Atom Quad Core Processor, 2GB RAM, 32GB Flash Storage with a Carry Case included""",199.0,2.838
614,"""HP 17-Bs020Nr 17.3"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i3-6006U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",515.0,4.333
615,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
616,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
617,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
618,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
619,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
620,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
621,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
622,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.119
623,"Dell - Inspiron 11 3000 2-in-1, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM HDD, Intel HD Graphics",279.0,2.882
624,"""HP Jaguar 15-bs080wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive""",599.0,4.667
625,"""HP Stream 14-ax020nr 14"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.99,3.711
626,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
627,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
628,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
629,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
630,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
631,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
632,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
633,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
634,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
635,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
636,"""HP 15-Bw010Nr 15.6"""" Laptop, Windows 10, Windows 10, AMD Dual-Core E2-9000e Processor, 4GB RAM, 500GB Hard Drive""",299.99,3.0
637,"""14"""" Full HD IPS screen Laptop, Ultra-Slim Laptop, Windows 10, Intel Atom Quad Core Processor, 2GB RAM, 32GB Flash Storage with a Carry Case included""",199.0,2.838
638,"""HP 17-Bs020Nr 17.3"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i3-6006U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",515.0,4.333
639,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
640,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
641,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
642,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
643,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
644,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
645,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
646,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.119
647,"Dell - Inspiron 11 3000 2-in-1, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM HDD, Intel HD Graphics",279.0,2.882
648,"""HP Jaguar 15-bs080wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive""",599.0,4.667
649,"""HP 15-Bw071Nr 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive""",379.99,5.0
650,"""Lenovo ideapad 320 15.6"""" Laptop, Windows 10, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive - Platinum Grey""",249.0,3.333
651,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
652,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
653,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
654,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
655,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
656,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
657,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
658,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
659,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
660,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
661,"""HP 15-Bw010Nr 15.6"""" Laptop, Windows 10, Windows 10, AMD Dual-Core E2-9000e Processor, 4GB RAM, 500GB Hard Drive""",299.99,3.0
662,"""14"""" Full HD IPS screen Laptop, Ultra-Slim Laptop, Windows 10, Intel Atom Quad Core Processor, 2GB RAM, 32GB Flash Storage with a Carry Case included""",199.0,2.838
663,"""HP 17-Bs020Nr 17.3"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i3-6006U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",515.0,4.333
664,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
665,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
666,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
667,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
668,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
669,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
670,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
671,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.119
672,"Dell - Inspiron 11 3000 2-in-1, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM HDD, Intel HD Graphics",279.0,2.882
673,"""HP Jaguar 15-bs080wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive""",599.0,4.667
674,"""HP 15-Bw071Nr 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive""",379.99,5.0
675,"HP Stream 14-ax030wm 14” Smoke Gray, Windows 10 Home, Office 365 Personal 1-year included, Intel Celeron Processor N3060, 4GB Memory, 32GB Storage",219.0,3.682
676,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
677,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
678,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
679,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
680,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
681,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
682,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
683,"HP Silver Iridium A12 15-cd040wm 15.6” Laptop, Touchscreen, Windows 10 Home, AMD Quad-Core A12-9720P, 12GB Memory, 1TB Hard Drive",449.0,3.615
684,"""HP 17-Bs010Nr 17.3"""" Laptop, Windows 10 Home, Intel Pentium N3710 Quad-Core Processor, 4GB RAM, 1TB Hard Drive""",514.46,4.333
685,"""HP 15-Bw010Nr 15.6"""" Laptop, Windows 10, Windows 10, AMD Dual-Core E2-9000e Processor, 4GB RAM, 500GB Hard Drive""",299.99,3.0
686,"""14"""" Full HD IPS screen Laptop, Ultra-Slim Laptop, Windows 10, Intel Atom Quad Core Processor, 2GB RAM, 32GB Flash Storage with a Carry Case included""",199.0,2.838
687,"""HP 17-Bs020Nr 17.3"""" Laptop, Touchscreen, Windows 10 Home, Intel Core i3-6006U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",515.0,4.333
688,"""HP 14-Bw010Nr 14"""" Laptop, Windows 10 Home, AMD E2-9000e Dual-Core Processor, 4GB RAM, 500GB Hard Drive""",,3.222
689,"""HP 15-Bs030Nr 15.6"""" Laptop, Touchscreen, Windows 10, Intel Core i5-7200U Processor, 8GB RAM, 1TB Hard Drive""",549.99,4.25
690,"""HP Pavilion X360 13-U163Nr 13.3"""" Laptop, 2-in-1, Touchscreen, Windows 10 Home, Intel Core i5-7200U Dual-Core Processor, 8GB RAM, 1TB Hard Drive""",599.99,4.0
691,"""Refurbished HP 14-ak040wm 14"""" Chromebook, Chrome, Intel Celeron N2940 Processor, 4GB RAM, 16GB eMMC Drive""",169.0,4.238
692,"""HP 15-ay070wm 15.6"""" Realtree Xtra Camo Laptop, Windows 10, Intel Pentium N3710 Processor, 4GB Memory, 1TB Hard Drive""",359.0,3.583
693,"""HP 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive (Assorted Colors)""",379.99,3.8
694,"""Dell Inspiron 11 3168 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10 Home, Intel Celeron N3060 Processor, 2GB Memory, 32GB eMMC Storage""",199.0,3.533
695,"""HP Stream 11.6"""" Laptop, Windows 10 Home, Office 365 Personal 1-year subscription included, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",199.0,3.119
696,"Dell - Inspiron 11 3000 2-in-1, 11.6-inch HD, Intel Pentium Processor N3710, 4GB 1600MHz DDR3L, 500GB 5400 RPM HDD, Intel HD Graphics",279.0,2.882
697,"""HP Jaguar 15-bs080wm, 15.6"""" Natural Silver Touch Laptop, Windows 10, Intel Core i7-7500U Processor, 8GB Memory, 1TB Hard Drive""",599.0,4.667
698,"""HP 15-Bw071Nr 15.6"""" Laptop, Windows 10 Home, AMD A9-9420 Dual-Core Processor, 4GB RAM, 1TB Hard Drive""",379.99,5.0
699,"""Samsung 11.6"""" Chromebook 3, 4GB Memory, 16GB SSD""",,4.276
700,"""HP Pavilion 15-au020wm 15.6"""" Manhattan Gold Laptop, Windows 10, Intel Core i5-6200U Processor, 8GB Memory, 1TB Hard Drive""",546.0,3.743
701,"""Refurbished HP Natural Silver 15.6"""" Envy Laptop PC with Intel Core i5-5200U Processor, 6GB Memory, touch screen, 1TB Hard Drive and Windows 10 Home""",469.0,2.158
702,"""Epik Teqnio ELL1201T 12.5"""" Laptop, Windows 10 Home, Intel Atom x5-Z8350 Processor, 2GB RAM, 32GB Flash Drive""",129.0,2.643
703,"""Refurbished HP Stream 14"""" Laptop, Windows 10 Home, Intel Celeron N3060 Processor, 4GB RAM, 32GB eMMC Storage""",139.0,3.026
704,"""Teqnio 10.1"""" Ultra Slim Laptop with Windows 10, Intel Atom Processor, 2GB memory, 32GB storage, Front Facing Camera, 6 hour battery - Available in assorted colors""",119.0,3.583
705,"""Dell Black 15.6"""" Inspiron i3552 Laptop PC with Intel Celeron N3050 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home""",349.0,3.71
706,"""iView Maximus II 11.6"""" Laptop, Touchscreen, 2-in-1, Windows 10, Intel Bay Trail Z3735F Processor, 2GB RAM, 32GB Storage""",109.0,2.787
